entity,age-months
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRole.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRole.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRole.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRoleBinding.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRoleBinding.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.ClusterRoleBinding.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.Role.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.Role.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.Role.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.RoleBinding.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.RoleBinding.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1alpha1.RoleBinding.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRole.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRole.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRole.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRoleBinding.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRoleBinding.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.ClusterRoleBinding.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.Role.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.Role.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.Role.yaml,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.RoleBinding.json,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.RoleBinding.pb,34
staging/src/k8s.io/api/testdata/HEAD/rbac.authorization.k8s.io.v1beta1.RoleBinding.yaml,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1.PriorityClass.json,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1.PriorityClass.pb,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1.PriorityClass.yaml,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1alpha1.PriorityClass.json,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1alpha1.PriorityClass.pb,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1alpha1.PriorityClass.yaml,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1beta1.PriorityClass.json,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1beta1.PriorityClass.pb,34
staging/src/k8s.io/api/testdata/HEAD/scheduling.k8s.io.v1beta1.PriorityClass.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSINode.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSINode.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSINode.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSIStorageCapacity.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSIStorageCapacity.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.CSIStorageCapacity.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.StorageClass.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.StorageClass.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1.StorageClass.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1alpha1.CSIStorageCapacity.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1alpha1.CSIStorageCapacity.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1alpha1.CSIStorageCapacity.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSINode.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSINode.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSINode.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSIStorageCapacity.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSIStorageCapacity.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.CSIStorageCapacity.yaml,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.StorageClass.json,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.StorageClass.pb,34
staging/src/k8s.io/api/testdata/HEAD/storage.k8s.io.v1beta1.StorageClass.yaml,34
staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/meta.go,35
staging/src/k8s.io/apimachinery/pkg/test/apis_meta_v1_unstructed_unstructure_test.go,35
test/integration/objectmeta/objectmeta_test.go,35
staging/src/k8s.io/apiserver/pkg/storage/etcd3/store_tests.go,34
staging/src/k8s.io/apiserver/pkg/storage/etcd3/watcher_tests.go,34
pkg/controlplane/reconcilers/none.go,34
vendor/google.golang.org/grpc/NOTICE.txt,34
vendor/google.golang.org/grpc/balancer/grpclb/state/state.go,34
vendor/google.golang.org/grpc/connectivity/connectivity.go,34
vendor/google.golang.org/grpc/credentials/go12.go,34
vendor/google.golang.org/grpc/install_gae.sh,34
vendor/google.golang.org/grpc/internal/credentials/spiffe.go,34
vendor/google.golang.org/grpc/internal/credentials/spiffe_appengine.go,34
vendor/google.golang.org/grpc/internal/credentials/syscallconn.go,34
vendor/google.golang.org/grpc/internal/credentials/syscallconn_appengine.go,34
vendor/google.golang.org/grpc/internal/credentials/util.go,34
vendor/google.golang.org/grpc/internal/grpcutil/grpcutil.go,34
vendor/google.golang.org/grpc/internal/grpcutil/regex.go,34
vendor/google.golang.org/grpc/internal/grpcutil/target.go,34
vendor/google.golang.org/grpc/internal/resolver/dns/go113.go,34
vendor/google.golang.org/grpc/internal/syscall/syscall_linux.go,34
vendor/google.golang.org/grpc/internal/transport/flowcontrol.go,34
vendor/google.golang.org/grpc/internal/transport/networktype/networktype.go,34
vendor/github.com/google/cel-go/common/location.go,34
vendor/github.com/google/cel-go/common/types/compare.go,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1.AdmissionReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1.AdmissionReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1.AdmissionReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1beta1.AdmissionReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1beta1.AdmissionReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admission.k8s.io.v1beta1.AdmissionReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.MutatingWebhookConfiguration.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.MutatingWebhookConfiguration.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.MutatingWebhookConfiguration.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.ValidatingWebhookConfiguration.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.ValidatingWebhookConfiguration.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1.ValidatingWebhookConfiguration.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.MutatingWebhookConfiguration.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.MutatingWebhookConfiguration.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.MutatingWebhookConfiguration.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.ValidatingWebhookConfiguration.json,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.ValidatingWebhookConfiguration.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/admissionregistration.k8s.io.v1beta1.ValidatingWebhookConfiguration.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ControllerRevision.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ControllerRevision.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ControllerRevision.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.DaemonSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.DaemonSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.DaemonSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.Deployment.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.Deployment.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.Deployment.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ReplicaSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ReplicaSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.ReplicaSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.StatefulSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.StatefulSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1.StatefulSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.ControllerRevision.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.ControllerRevision.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.ControllerRevision.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Deployment.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Deployment.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Deployment.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.DeploymentRollback.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.DeploymentRollback.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.DeploymentRollback.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Scale.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Scale.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.Scale.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.StatefulSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.StatefulSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta1.StatefulSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ControllerRevision.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ControllerRevision.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ControllerRevision.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.DaemonSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.DaemonSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.DaemonSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Deployment.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Deployment.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Deployment.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ReplicaSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ReplicaSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.ReplicaSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Scale.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Scale.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.Scale.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.StatefulSet.json,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.StatefulSet.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/apps.v1beta2.StatefulSet.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenRequest.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenRequest.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenRequest.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1.TokenReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1beta1.TokenReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1beta1.TokenReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authentication.k8s.io.v1beta1.TokenReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.LocalSubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.LocalSubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.LocalSubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectRulesReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectRulesReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SelfSubjectRulesReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1.SubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.LocalSubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectRulesReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectRulesReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SelfSubjectRulesReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SubjectAccessReview.json,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SubjectAccessReview.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/authorization.k8s.io.v1beta1.SubjectAccessReview.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.HorizontalPodAutoscaler.json,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.HorizontalPodAutoscaler.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.HorizontalPodAutoscaler.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.Scale.json,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.Scale.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v1.Scale.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta1.HorizontalPodAutoscaler.json,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta1.HorizontalPodAutoscaler.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta1.HorizontalPodAutoscaler.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta2.HorizontalPodAutoscaler.json,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta2.HorizontalPodAutoscaler.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.CronJob.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.CronJob.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.CronJob.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.Job.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.Job.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.Job.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.JobTemplate.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.JobTemplate.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1.JobTemplate.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.CronJob.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.CronJob.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.CronJob.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.JobTemplate.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.JobTemplate.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v1beta1.JobTemplate.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.CronJob.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.CronJob.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.CronJob.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.JobTemplate.json,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.JobTemplate.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/batch.v2alpha1.JobTemplate.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1.CertificateSigningRequest.json,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1.CertificateSigningRequest.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1.CertificateSigningRequest.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1beta1.CertificateSigningRequest.json,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1beta1.CertificateSigningRequest.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/certificates.k8s.io.v1beta1.CertificateSigningRequest.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1.Lease.json,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1.Lease.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1.Lease.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1beta1.Lease.json,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1beta1.Lease.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/coordination.k8s.io.v1beta1.Lease.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIGroup.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIGroup.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIGroup.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIVersions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIVersions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.APIVersions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Binding.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Binding.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Binding.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ComponentStatus.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ComponentStatus.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ComponentStatus.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ConfigMap.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ConfigMap.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ConfigMap.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.CreateOptions.after_roundtrip.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.CreateOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.CreateOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.CreateOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.DeleteOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.DeleteOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.DeleteOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Endpoints.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Endpoints.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Endpoints.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.EphemeralContainers.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.EphemeralContainers.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.EphemeralContainers.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Event.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Event.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Event.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ExportOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ExportOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ExportOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.GetOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.GetOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.GetOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.LimitRange.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.LimitRange.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.LimitRange.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ListOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ListOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.ListOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Namespace.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Namespace.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Namespace.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Node.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Node.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Node.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.NodeProxyOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.NodeProxyOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.NodeProxyOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PatchOptions.after_roundtrip.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PatchOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PatchOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PatchOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolume.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolume.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolume.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolumeClaim.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolumeClaim.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PersistentVolumeClaim.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Pod.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Pod.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.Pod.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodAttachOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodAttachOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodAttachOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodExecOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodExecOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodExecOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodLogOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodLogOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodLogOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodPortForwardOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodPortForwardOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodPortForwardOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodProxyOptions.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodProxyOptions.pb,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodProxyOptions.yaml,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodStatusResult.json,34
staging/src/k8s.io/api/testdata/v1.22.0/core.v1.PodStatusResult.pb,34
